x y z
0.371429 0.0408163 0.314766
0.4 0.0408163 0.339065
0.428571 0.0408163 0.316818
0.457143 0.0408163 0.334295
0.485714 0.0408163 0.346843
0.514286 0.0408163 0.357465
0.542857 0.0408163 0.288663
0.571429 0.0408163 0.321188
0.6 0.0408163 0.33849
0.628571 0.0408163 0.351747
0.657143 0.0408163 0.339311
0.685714 0.0408163 0.307921
0.714286 0.0408163 0.292393
0.742857 0.0408163 0.325518
0.771429 0.0408163 0.331537
0.8 0.0408163 0.331597
0.828571 0.0408163 0.297935
0.857143 0.0408163 0.309214
0.885714 0.0408163 0.319569
0.914286 0.0408163 0.285717
0.942857 0.0408163 0.331913
0.971429 0.0408163 0.28648
1 0.0408163 0.335141

0 0.0612245 0.374443
0.0285714 0.0612245 0.324632
0.0571429 0.0612245 0.363092
0.0857143 0.0612245 0.354121
0.114286 0.0612245 0.372116
0.142857 0.0612245 0.360111
0.171429 0.0612245 0.335206
0.2 0.0612245 0.354673
0.228571 0.0612245 0.314532
0.257143 0.0612245 0.3153
0.285714 0.0612245 0.348661
0.314286 0.0612245 0.312807
0.342857 0.0612245 0.32452
0.371429 0.0612245 0.362201
0.4 0.0612245 0.32754
0.428571 0.0612245 0.328472
0.457143 0.0612245 0.324887
0.485714 0.0612245 0.374457
0.514286 0.0612245 0.30806
0.542857 0.0612245 0.321026
0.571429 0.0612245 0.313957
0.6 0.0612245 0.332472
0.628571 0.0612245 0.326319
0.657143 0.0612245 0.317224
0.685714 0.0612245 0.325799
0.714286 0.0612245 0.308658
0.742857 0.0612245 0.350544
0.771429 0.0612245 0.288457
0.8 0.0612245 0.370631
0.828571 0.0612245 0.317677
0.857143 0.0612245 0.299265
0.885714 0.0612245 0.30933
0.914286 0.0612245 0.294959
0.942857 0.0612245 0.322108
0.971429 0.0612245 0.281418
1 0.0612245 0.291121

0 0.0816327 0.28038
0.0285714 0.0816327 0.321238
0.0571429 0.0816327 0.314709
0.0857143 0.0816327 0.33126
0.114286 0.0816327 0.273598
0.142857 0.0816327 0.300234
0.171429 0.0816327 0.309636
0.2 0.0816327 0.340109
0.228571 0.0816327 0.300309
0.257143 0.0816327 0.324226
0.285714 0.0816327 0.331808
0.314286 0.0816327 0.379138
0.342857 0.0816327 0.356256
0.371429 0.0816327 0.353833
